时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-10-26,插屏,线条飞跃-联想-插屏,2,1,0.08,40.00,50.00%
2018-10-26,插屏,纽扣的游戏4399-插屏,940,38,4.21,4.48,4.04%
2018-10-26,插屏,开心玻璃杯-vivo-插屏,"96,037","7,941",659.85,6.87,8.27%
2018-10-26,Banner,全民跳跳跳-taptap-横幅,248,4,0.61,2.46,1.61%
2018-10-26,开屏,指尖飞车-360-开屏,17,1,0.01,0.59,5.88%
2018-10-26,开屏,吃鸡大英雄-vivo-开屏,"17,822","1,232",181.43,10.18,6.91%
2018-10-26,插屏,纽扣的游戏-金立游戏-插屏,"2,862",231,12.50,4.37,8.07%
2018-10-26,插屏,十字绣-oppo-插屏,"3,702",445,15.93,4.30,12.02%
2018-10-26,开屏,指尖飞车-应用宝-开屏,62,6,0.77,12.42,9.68%
2018-10-26,插屏,假游戏2-插屏,213,12,1.35,6.34,5.63%
2018-10-26,开屏,一球爆破-联想-开屏,98,4,0.30,3.06,4.08%
2018-10-26,Banner,六角拼拼-酷派-横幅,21,0,0.00,0.00,0.00%
2018-10-26,插屏,十字绣-4399-插屏,"2,059",219,14.80,7.19,10.64%
2018-10-26,Banner,六角拼拼-联想-横幅,339,1,0.07,0.21,0.29%
2018-10-26,原生,保护气球-qihoo-插屏(原),837,209,17.85,21.33,24.97%
2018-10-26,开屏,飞刀射击-4399-开屏,118,7,0.87,7.37,5.93%
2018-10-26,开屏,八分音符酱-联想-开屏-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,皮皮虾我们走-联想-横幅,6,0,0.00,0.00,0.00%
2018-10-26,Banner,线条飞跃-好游-横幅,201,0,0.02,0.10,0.00%
2018-10-26,插屏,保护气球-联想-插屏,927,31,4.50,4.85,3.34%
2018-10-26,开屏,保护气球-4399-开屏,91,10,1.74,19.12,10.99%
2018-10-26,开屏,指尖飞车-联想-开屏,202,5,0.95,4.70,2.48%
2018-10-26,开屏,一球爆破-好游-开屏,24,2,0.04,1.67,8.33%
2018-10-26,开屏,球球跳-vivo-开屏,"1,107",87,13.60,12.29,7.86%
2018-10-26,开屏,暖暖换装物语-开屏,4,0,0.00,0.00,0.00%
2018-10-26,Banner,纽扣的游戏-小米-横幅,491,1,0.08,0.16,0.20%
2018-10-26,Banner,吃鸡大英雄-oppo-横幅,76,0,0.02,0.26,0.00%
2018-10-26,插屏,完美贴合-小米-插屏,0,0,0.00,0.00,0.00%
2018-10-26,开屏,贪吃蛇大战2048hj-hj-开屏,3,0,0.00,0.00,0.00%
2018-10-26,原生,保护气球-小米-开屏(原),"1,391",139,20.97,15.08,9.99%
2018-10-26,插屏,线条飞跃-魅族-插屏,1,0,0.00,0.00,0.00%
2018-10-26,开屏,吃鸡大英雄-小米-开屏,174,23,1.15,6.61,13.22%
2018-10-26,Banner,贪吃蛇大战2048-oppo-横幅,"1,321",15,1.71,1.29,1.14%
2018-10-26,开屏,寻光-联想-开屏,5,0,0.00,0.00,0.00%
2018-10-26,插屏,吃鸡大英雄-tap-插屏,182,3,0.22,1.21,1.65%
2018-10-26,开屏,开心玻璃杯-小米-开屏,73,5,0.91,12.47,6.85%
2018-10-26,Banner,飞刀射击-4399-横幅,340,7,1.05,3.09,2.06%
2018-10-26,开屏,守护你前行-ios-开屏,436,47,6.98,16.01,10.78%
2018-10-26,开屏,疯狂投篮-应用宝-开屏,84,5,0.67,7.98,5.95%
2018-10-26,插屏,六角拼拼-联想-插屏,192,8,0.54,2.81,4.17%
2018-10-26,Banner,保护气球-魅族-横幅,28,0,0.00,0.00,0.00%
2018-10-26,Banner,开心玻璃杯-中兴-横幅,"6,560",10,1.13,0.17,0.15%
2018-10-26,开屏,球与方块-ios-开屏,74,4,0.71,9.59,5.41%
2018-10-26,插屏,线条飞跃-tap-插屏,9,0,0.00,0.00,0.00%
2018-10-26,开屏,假游戏2-开屏,221,14,1.73,7.83,6.33%
2018-10-26,开屏,线条飞跃-好游-开屏,14,1,0.15,10.71,7.14%
2018-10-26,开屏,线条飞跃-tap-开屏,2,1,0.06,30.00,50.00%
2018-10-26,开屏,球球大战方块-好游-开屏,37,0,0.02,0.54,0.00%
2018-10-26,原生,开心玻璃杯-wifi-开屏(原),13,1,0.07,5.38,7.69%
2018-10-26,Banner,飞刀射击-小米-横幅,334,7,0.60,1.80,2.10%
2018-10-26,开屏,魅影车手-联想-开屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,面条滑溜溜-联想-插屏,"1,256",53,4.18,3.33,4.22%
2018-10-26,原生,吃鸡大英雄-中兴-插屏(原),0,0,0.00,0.00,0.00%
2018-10-26,开屏,线条飞跃-小米-开屏,246,26,2.86,11.63,10.57%
2018-10-26,插屏,寻光-小米-插屏,3,0,0.01,3.33,0.00%
2018-10-26,插屏,纽扣的游戏-oppo-插屏,"5,784",590,34.22,5.92,10.20%
2018-10-26,插屏,球球大战方块-联想-插屏,12,1,0.09,7.50,8.33%
2018-10-26,开屏,贪吃蛇大战2048-阿里云-开屏,1,0,0.00,0.00,0.00%
2018-10-26,Banner,跳弹-OPPO-横幅-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,奇妙的森林-金立游戏-横幅,14,0,0.00,0.00,0.00%
2018-10-26,插屏,FreeStyle-联想-插屏,1,0,0.00,0.00,0.00%
2018-10-26,插屏,奇妙的森林-联想-插屏,2,0,0.00,0.00,0.00%
2018-10-26,开屏,全民跳一跳-oppo-开屏,745,119,15.22,20.43,15.97%
2018-10-26,插屏,纽扣的游戏-百度-插屏,0,0,0.00,0.00,0.00%
2018-10-26,开屏,羽毛球大乱斗-开屏,55,6,0.78,14.18,10.91%
2018-10-26,开屏,寻光-魅族-开屏,31,3,0.04,1.29,9.68%
2018-10-26,插屏,全民跳跳跳-taptap-插屏,28,0,0.01,0.36,0.00%
2018-10-26,Banner,面条滑溜溜-qihoo-横幅,"13,949",41,8.40,0.60,0.29%
2018-10-26,插屏,暖暖换装物语-插屏,3,1,0.38,126.67,33.33%
2018-10-26,插屏,指尖飞车-360-插屏,14,0,0.05,3.57,0.00%
2018-10-26,插屏,吃鸡大英雄-联想-插屏,28,1,0.32,11.43,3.57%
2018-10-26,Banner,飞刀射击-oppo-横幅,"3,618",68,8.09,2.24,1.88%
2018-10-26,原生,贪吃蛇-联想-退出广告-自,1,0,0.00,0.00,0.00%
2018-10-26,开屏,全民跳一跳-联想-开屏,0,0,0.00,0.00,0.00%
2018-10-26,开屏,十字绣-oppo-开屏,"2,366",238,37.43,15.82,10.06%
2018-10-26,插屏,指尖陀螺-小米-插屏,226,11,1.68,7.43,4.87%
2018-10-26,Banner,欢乐球球-联想-横幅,103,0,0.00,0.00,0.00%
2018-10-26,Banner,指尖陀螺-联想-横幅,90,0,0.00,0.00,0.00%
2018-10-26,Banner,贪吃蛇大战2048-三星-横幅,448,4,0.52,1.16,0.89%
2018-10-26,插屏,飞刀射击-oppo-插屏,"1,523",118,12.75,8.37,7.75%
2018-10-26,插屏,i6066-插屏,3,0,0.00,0.00,0.00%
2018-10-26,插屏,开心玻璃杯-小米-插屏,168,10,1.48,8.81,5.95%
2018-10-26,开屏,开心玻璃杯-oppo-开屏,107,8,1.26,11.78,7.48%
2018-10-26,Banner,一球爆破-小米-横幅,237,1,0.09,0.38,0.42%
2018-10-26,插屏,跳弹-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-10-26,插屏,皮皮虾我们走-oppo-插屏,3,1,0.20,66.67,33.33%
2018-10-26,开屏,贪吃蛇大战2048-九游-开屏,12,2,0.57,47.50,16.67%
2018-10-26,Banner,一球爆破-联想-横幅,119,3,0.15,1.26,2.52%
2018-10-26,开屏,面条滑溜溜-vivo-开屏,"1,019",71,11.53,11.32,6.97%
2018-10-26,Banner,十字绣-vivo-横幅,"28,228",82,12.90,0.46,0.29%
2018-10-26,开屏,滑稽大冒险-开屏,18,2,0.08,4.44,11.11%
2018-10-26,开屏,线条飞跃-魅族-开屏,2,1,0.80,400.00,50.00%
2018-10-26,开屏,奇妙的森林-金立游戏-开屏,5,0,0.00,0.00,0.00%
2018-10-26,原生,疯狂投篮-通用-退出广告-自,13,0,0.03,2.31,0.00%
2018-10-26,开屏,指尖陀螺-oppo-开屏,"3,966",141,6.70,1.69,3.56%
2018-10-26,插屏,飞刀射击-vivo-插屏,798,48,6.43,8.06,6.02%
2018-10-26,Banner,吃鸡大英雄-联想-横幅,18,0,0.01,0.56,0.00%
2018-10-26,开屏,开心玻璃杯-vivo-开屏,"27,424","1,405",178.86,6.52,5.12%
2018-10-26,Banner,保护气球-4399-横幅,217,3,0.77,3.55,1.38%
2018-10-26,开屏,欢乐打豆豆-魅族-开屏,68,6,1.02,15.00,8.82%
2018-10-26,开屏,欢乐打豆豆-魅族-激励开屏,5,0,0.00,0.00,0.00%
2018-10-26,Banner,指尖飞车-应用宝-横幅,25,0,0.00,0.00,0.00%
2018-10-26,Banner,欢乐打豆豆-应用宝-横幅,"4,553",14,1.68,0.37,0.31%
2018-10-26,开屏,寻光-百度-开屏,55,3,0.03,0.55,5.45%
2018-10-26,Banner,贪吃蛇大战2048-vivo-横幅,"2,951",22,4.06,1.38,0.75%
2018-10-26,插屏,贪吃蛇大战2048-华为-插屏,20,2,0.31,15.50,10.00%
2018-10-26,插屏,红心大战接龙-金立游戏-插屏,426,15,1.62,3.80,3.52%
2018-10-26,插屏,指尖飞车-应用宝-插屏,185,3,0.68,3.68,1.62%
2018-10-26,Banner,指尖陀螺-oppo-横幅,"8,014",38,2.36,0.29,0.47%
2018-10-26,Banner,疯狂投篮-vivo-横幅,"2,948",127,16.39,5.56,4.31%
2018-10-26,Banner,纽扣的游戏-联想-横幅,5,0,0.00,0.00,0.00%
2018-10-26,原生,欢乐打豆豆-小米-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-26,Banner,开心玻璃杯-小米-横幅,197,2,0.08,0.41,1.02%
2018-10-26,开屏,飞刀射击-oppo-开屏,"1,639",121,16.74,10.21,7.38%
2018-10-26,插屏,贪吃蛇大战2048-三星-插屏,287,25,1.98,6.90,8.71%
2018-10-26,插屏,六角拼拼-oppo-插屏,789,40,3.63,4.60,5.07%
2018-10-26,Banner,皮皮虾我们走-oppo-横幅,1,0,0.00,0.00,0.00%
2018-10-26,Banner,球球跳-vivo-横幅,"6,408",46,6.93,1.08,0.72%
2018-10-26,开屏,球球跳一跳-taptap-开屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,贪吃蛇大战2048-九游-插屏,18,3,0.43,23.89,16.67%
2018-10-26,Banner,面条滑溜溜-oppo-横幅,"7,783",19,2.92,0.38,0.24%
2018-10-26,插屏,欢乐打豆豆-三星-插屏,"1,489",100,16.01,10.75,6.72%
2018-10-26,Banner,贪吃蛇大战20484399-banner,92,5,1.41,15.33,5.43%
2018-10-26,插屏,十字绣-联想-插屏,167,32,1.79,10.72,19.16%
2018-10-26,插屏,一球爆破-小米-插屏,152,10,0.89,5.86,6.58%
2018-10-26,插屏,疯狂投篮-通用-插屏,70,9,1.01,14.43,12.86%
2018-10-26,Banner,奇侠怪招-横幅-新,633,2,0.28,0.44,0.32%
2018-10-26,Banner,十字绣-小米-横幅,"1,586",8,1.10,0.69,0.50%
2018-10-26,开屏,一球爆破-oppo-开屏,733,59,7.78,10.61,8.05%
2018-10-26,插屏,一球爆破-oppo-插屏,"1,540",117,8.32,5.40,7.60%
2018-10-26,原生,跳弹-4399-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-26,Banner,面条滑溜溜-vivo-横幅,"11,503",35,8.19,0.71,0.30%
2018-10-26,开屏,奇妙的森林-4399-开屏,4,0,0.01,2.50,0.00%
2018-10-26,Banner,欢乐打豆豆-通用-横幅,"1,220",3,0.33,0.27,0.25%
2018-10-26,开屏,红心大战接龙-vivo-开屏,"4,936",203,36.94,7.48,4.11%
2018-10-26,Banner,跳弹-通用-横幅,"2,829",6,1.43,0.51,0.21%
2018-10-26,开屏,疯狂投篮-vivo-开屏,444,61,8.02,18.06,13.74%
2018-10-26,插屏,奇侠怪招-插屏-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,跳弹-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,线条飞跃-联想-横幅,6,0,0.00,0.00,0.00%
2018-10-26,Banner,面条滑溜溜-小米-横幅,321,2,0.26,0.81,0.62%
2018-10-26,开屏,红心大战接龙-小米-开屏,450,21,4.31,9.58,4.67%
2018-10-26,插屏,球球大战方块-好游-激励插屏,26,1,0.08,3.08,3.85%
2018-10-26,开屏,八分音符酱-小米-开屏,402,25,6.06,15.07,6.22%
2018-10-26,插屏,疯狂投篮-oppo-插屏,"21,595","1,380",95.88,4.44,6.39%
2018-10-26,Banner,贪吃蛇大战2048-通用-banner,593,6,0.79,1.33,1.01%
2018-10-26,Banner,欢乐球球-tap-横幅,341,0,0.02,0.06,0.00%
2018-10-26,Banner,六角拼拼-oppo-横幅,"5,884",16,2.33,0.40,0.27%
2018-10-26,开屏,吃鸡大英雄-好游-开屏,785,41,3.47,4.42,5.22%
2018-10-26,开屏,球球跳一跳-小米-开屏,5,0,0.00,0.00,0.00%
2018-10-26,Banner,八分音符酱-vivo-横幅,"18,116",220,39.35,2.17,1.21%
2018-10-26,开屏,指尖陀螺-努比亚-开屏,10,2,0.28,28.00,20.00%
2018-10-26,插屏,掌上修仙-插屏,0,0,0.00,0.00,0.00%
2018-10-26,开屏,疯狂投篮-应用宝-激励开屏,66,1,0.19,2.88,1.52%
2018-10-26,开屏,球球跳一跳-好游-开屏,5,2,0.70,140.00,40.00%
2018-10-26,插屏,欢乐球球-4399-插屏,317,26,1.14,3.60,8.20%
2018-10-26,原生,开心玻璃杯-wifi-插屏(原),18,4,0.35,19.44,22.22%
2018-10-26,插屏,贪吃蛇大战2048-联想-插屏,168,12,1.16,6.90,7.14%
2018-10-26,Banner,六角拼拼-小米-横幅,"4,795",13,1.46,0.30,0.27%
2018-10-26,原生,保护气球-taptap-开屏(原),106,7,0.78,7.36,6.60%
2018-10-26,插屏,贪吃蛇大战2048-通用-插屏,450,32,2.00,4.44,7.11%
2018-10-26,Banner,贪吃蛇大战2048-金立游戏-横幅,271,1,0.07,0.26,0.37%
2018-10-26,Banner,八分音符酱-小米-横幅,"1,182",14,1.78,1.51,1.18%
2018-10-26,插屏,八分音符酱-联想-插屏-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,疯狂投篮-魅族-横幅1,"1,154",53,3.76,3.26,4.59%
2018-10-26,开屏,面条滑溜溜-联想-开屏,441,31,2.23,5.06,7.03%
2018-10-26,Banner,贪吃蛇大战2048hj-hj-横幅,40,0,0.00,0.00,0.00%
2018-10-26,插屏,地表最强音-魅族-插屏,72,5,0.19,2.64,6.94%
2018-10-26,Banner,红心大战接龙-小米-横幅,"3,171",5,0.92,0.29,0.16%
2018-10-26,开屏,保护气球-360-开屏,170,15,1.84,10.82,8.82%
2018-10-26,插屏,八分音符酱-金立-插屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,欢乐打豆豆-魅族-插屏,156,0,0.25,1.60,0.00%
2018-10-26,开屏,八分音符酱-努比亚-开屏,49,3,0.34,6.94,6.12%
2018-10-26,开屏,十字绣-vivo-开屏,"2,248",115,13.61,6.05,5.12%
2018-10-26,Banner,球球跳一跳-taptap-横幅,0,0,0.00,0.00,0.00%
2018-10-26,插屏,皮皮虾我们走-联想-插屏,6,0,0.00,0.00,0.00%
2018-10-26,插屏,欢乐球球-联想-插屏,72,5,0.23,3.19,6.94%
2018-10-26,Banner,十字绣-oppo-横幅,"14,058",62,7.80,0.55,0.44%
2018-10-26,Banner,指尖陀螺-努比亚-横幅,36,1,0.10,2.78,2.78%
2018-10-26,开屏,十字绣-金立游戏-激励开屏,79,0,0.05,0.63,0.00%
2018-10-26,开屏,斗图大作战-开屏,3,0,0.00,0.00,0.00%
2018-10-26,插屏,十字绣-应用宝-插屏,"1,818",418,4.64,2.55,22.99%
2018-10-26,开屏,欢乐球球-联想-开屏,29,2,0.34,11.72,6.90%
2018-10-26,插屏,球球跳一跳-小米-插屏,18,0,0.00,0.00,0.00%
2018-10-26,插屏,指尖飞车-oppo-插屏,31,1,0.14,4.52,3.23%
2018-10-26,开屏,贪吃大作战-华为-开屏,1,0,0.00,0.00,0.00%
2018-10-26,开屏,贪吃蛇大战2048-努比亚-开屏,123,21,1.97,16.02,17.07%
2018-10-26,原生,疯狂投篮4399-退出广告-自,1,0,0.00,0.00,0.00%
2018-10-26,开屏,吃鸡大英雄-oppo-开屏,41,9,0.58,14.15,21.95%
2018-10-26,开屏,欢乐打豆豆-通用-开屏,62,3,0.94,15.16,4.84%
2018-10-26,Banner,八分音符酱4399-横幅,35,0,0.02,0.57,0.00%
2018-10-26,Banner,八分音符酱-努比亚-横幅,220,0,0.01,0.05,0.00%
2018-10-26,插屏,十字绣-小米-插屏,"1,806",479,5.17,2.86,26.52%
2018-10-26,开屏,欢乐打豆豆-小米-激励开屏,48,0,0.01,0.21,0.00%
2018-10-26,Banner,红心大战接龙-qihoo-横幅,508,2,0.21,0.41,0.39%
2018-10-26,开屏,八分音符酱-酷派-开屏,10,1,0.32,32.00,10.00%
2018-10-26,Banner,疯狂投篮-通用-横幅,97,5,0.34,3.51,5.15%
2018-10-26,开屏,红心大战接龙-金立游戏-开屏,245,13,1.55,6.33,5.31%
2018-10-26,插屏,球球跳-oppo-插屏,"3,365",212,28.12,8.36,6.30%
2018-10-26,Banner,奇妙的森林-4399-横幅,12,0,0.00,0.00,0.00%
2018-10-26,Banner,保护气球-taptap-横幅,"1,752",8,1.71,0.98,0.46%
2018-10-26,插屏,线条飞跃-好游-插屏,119,6,0.70,5.88,5.04%
2018-10-26,Banner,球球跳-oppo-横,"8,442",75,11.11,1.32,0.89%
2018-10-26,插屏,疯狂投篮4399-插,912,41,7.38,8.09,4.50%
2018-10-26,Banner,线条飞跃-小米-横幅,"1,444",5,0.49,0.34,0.35%
2018-10-26,开屏,六角拼拼-vivo-开屏,"1,506",127,22.80,15.14,8.43%
2018-10-26,开屏,寻光-应用宝-开屏,163,15,1.18,7.24,9.20%
2018-10-26,Banner,奇妙的森林-联想-横幅,4,0,0.00,0.00,0.00%
2018-10-26,插屏,红心大战接龙-qihoo-插屏,74,3,0.68,9.19,4.05%
2018-10-26,开屏,寻光-小米-开屏,6,0,0.00,0.00,0.00%
2018-10-26,Banner,奇妙的森林-小米-横幅,13,0,0.00,0.00,0.00%
2018-10-26,Banner,全民跳一跳-oppo-横幅,"3,857",62,7.20,1.87,1.61%
2018-10-26,插屏,六角拼拼-vivo-插屏,"3,074",147,20.81,6.77,4.78%
2018-10-26,开屏,球球跳一跳-百度-开屏,0,0,0.00,0.00,0.00%
2018-10-26,Banner,飞刀射击-金立-横幅,73,3,0.31,4.25,4.11%
2018-10-26,Banner,保护气球-中兴-横幅,544,2,0.93,1.71,0.37%
2018-10-26,插屏,线条飞跃-360-插屏,40,4,0.19,4.75,10.00%
2018-10-26,Banner,红心大战接龙-联想-横幅,405,1,0.20,0.49,0.25%
2018-10-26,Banner,纽扣的游戏4399-横幅,"1,433",8,0.80,0.56,0.56%
2018-10-26,Banner,疯狂投篮-小米-横幅,351,10,0.36,1.03,2.85%
2018-10-26,插屏,疯狂投篮-小米-插屏,305,24,1.26,4.13,7.87%
2018-10-26,原生,八分音符酱-百度-退出广告-自,4,0,0.00,0.00,0.00%
2018-10-26,开屏,寻光-金立游戏-开屏,3,1,0.24,80.00,33.33%
2018-10-26,开屏,六角拼拼-酷派-开屏,3,0,0.00,0.00,0.00%
2018-10-26,开屏,完美贴合-联想-开屏,69,4,0.41,5.94,5.80%
2018-10-26,插屏,吃鸡大英雄-vivo-插屏,"11,188",528,70.60,6.31,4.72%
2018-10-26,插屏,红心大战接龙-oppo-插屏,"23,661",574,72.31,3.06,2.43%
2018-10-26,原生,欢乐打豆豆-oppo-退出广告-自,17,0,0.02,1.18,0.00%
2018-10-26,开屏,贪吃蛇大战2048-金立游戏-开屏,50,5,0.54,10.80,10.00%
2018-10-26,插屏,八分音符酱-酷派-插屏,20,0,0.02,1.00,0.00%
2018-10-26,Banner,疯狂投篮-应用宝-横幅,570,7,0.83,1.46,1.23%
2018-10-26,插屏,寻光-oppo-插屏,"3,529",111,10.73,3.04,3.15%
2018-10-26,开屏,面条滑溜溜-魅族-开屏,"3,460",280,27.33,7.90,8.09%
2018-10-26,插屏,欢乐打豆豆-金立游戏-插屏,0,0,0.00,0.00,0.00%
2018-10-26,Banner,贪吃蛇大战2048-联想-横幅,328,4,0.63,1.92,1.22%
2018-10-26,插屏,六角拼拼-酷派-插屏,1,0,0.00,0.00,0.00%
2018-10-26,插屏,十字绣-金立游戏-插屏,636,70,2.75,4.32,11.01%
2018-10-26,插屏,贪吃蛇大战2048-魅族-插屏,"1,112",75,4.09,3.68,6.74%
2018-10-26,插屏,飞刀射击-金立-插屏,43,5,0.24,5.58,11.63%
2018-10-26,插屏,全民跳一跳-酷派-插屏,137,2,0.11,0.80,1.46%
2018-10-26,Banner,贪吃蛇大战2048-应用宝-横幅,407,6,0.45,1.11,1.47%
2018-10-26,Banner,八分音符酱-oppo-横幅,"34,504",241,28.80,0.83,0.70%
2018-10-26,插屏,指尖陀螺-vivo-插屏,522,22,1.93,3.70,4.21%
2018-10-26,开屏,球球大战方块-联想-开屏,12,4,1.04,86.67,33.33%
2018-10-26,开屏,六角拼拼-魅族-开屏,5,0,0.00,0.00,0.00%
2018-10-26,插屏,球球大战方块-小米-插屏,73,5,0.35,4.79,6.85%
2018-10-26,原生,保护气球-好游-插屏(原),276,36,5.16,18.70,13.04%
2018-10-26,Banner,线条飞跃-tap-横幅,7,0,0.00,0.00,0.00%
2018-10-26,插屏,奇妙的森林-小米-插屏,1,0,0.02,20.00,0.00%
2018-10-26,插屏,跳弹-联想-插屏,7,0,0.00,0.00,0.00%
2018-10-26,Banner,十字绣-应用宝-横幅,"5,962",12,1.63,0.27,0.20%
2018-10-26,插屏,面条滑溜溜-vivo-插屏,"4,608",495,65.69,14.26,10.74%
2018-10-26,开屏,疯狂投篮-通用-开屏,18,1,0.24,13.33,5.56%
2018-10-26,Banner,全民跳一跳-酷派-横幅,174,2,0.24,1.38,1.15%
2018-10-26,插屏,贪吃蛇大战2048-努比亚-插屏,444,32,2.03,4.57,7.21%
2018-10-26,插屏,一球爆破-好游-插屏,56,4,0.45,8.04,7.14%
2018-10-26,开屏,欢乐球球-tap-开屏,80,4,0.96,12.00,5.00%
2018-10-26,Banner,贪吃蛇大战2048-努比亚-横幅,330,2,0.10,0.30,0.61%
2018-10-26,插屏,保护气球-oppo-插屏,204,10,1.09,5.34,4.90%
2018-10-26,插屏,疯狂投篮-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-26,插屏,八分音符酱-通用-插屏,0,0,0.00,0.00,0.00%
2018-10-26,Banner,球球跳一跳-联想-横幅,87,0,0.02,0.23,0.00%
2018-10-26,插屏,跳弹-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-10-26,开屏,八分音符酱4399-开屏,8,2,0.68,85.00,25.00%
2018-10-26,开屏,十字绣-华为-开屏,"2,499",284,32.63,13.06,11.36%
2018-10-26,Banner,魅影车手-好游-横幅,416,0,0.01,0.02,0.00%
2018-10-26,Banner,面条滑溜溜-联想-横幅,"1,515",7,1.22,0.81,0.46%
2018-10-26,原生,指尖飞车-好游-插屏(原),73,14,1.91,26.16,19.18%
2018-10-26,开屏,欢乐打豆豆-oppo-激励开屏,601,21,4.60,7.65,3.49%
2018-10-26,Banner,指尖陀螺-阿里云-横幅-新,0,0,0.00,0.00,0.00%
2018-10-26,Banner,球球大战方块-好游-横幅,100,0,0.01,0.10,0.00%
2018-10-26,开屏,奇妙的森林-oppo-开屏,37,6,0.40,10.81,16.22%
2018-10-26,插屏,跳弹-通用-插屏,261,13,1.71,6.55,4.98%
2018-10-26,开屏,疯狂投篮-联想-开屏,5,0,0.00,0.00,0.00%
2018-10-26,开屏,欢乐打豆豆-应用宝-激励开屏,120,4,0.75,6.25,3.33%
2018-10-26,开屏,全民跳一跳4399-开屏,10,1,0.12,12.00,10.00%
2018-10-26,开屏,飞刀射击-vivo-开屏,"1,335",99,18.25,13.67,7.42%
2018-10-26,插屏,八分音符酱-vivo-插屏,"3,774",194,24.67,6.54,5.14%
2018-10-26,插屏,你胖你先吃-4399-插屏,0,0,0.00,0.00,0.00%
2018-10-26,Banner,飞刀射击-vivo-横幅,"1,715",23,2.96,1.73,1.34%
2018-10-26,开屏,面条滑溜溜-qihoo-开屏,"1,361",85,17.44,12.81,6.25%
2018-10-26,开屏,开心玻璃杯-qihoo-开屏,"3,506",189,21.16,6.04,5.39%
2018-10-26,Banner,六角拼拼-安卓-横幅,31,0,0.00,0.00,0.00%
2018-10-26,Banner,魅影车手-联想-横幅,5,0,0.00,0.00,0.00%
2018-10-26,开屏,寻光-oppo-开屏,"1,382",58,8.63,6.24,4.20%
2018-10-26,插屏,十字绣-vivo-插屏,"8,001","1,112",25.04,3.13,13.90%
2018-10-26,开屏,指尖飞车-oppo-开屏,6,2,0.54,90.00,33.33%
2018-10-26,插屏,纽扣的游戏-安智-插屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,开心玻璃杯-oppo-插屏,181,4,0.51,2.82,2.21%
2018-10-26,插屏,羽毛球大乱斗-插屏,160,10,0.44,2.75,6.25%
2018-10-26,Banner,跳弹-联想-横幅,78,0,0.00,0.00,0.00%
2018-10-26,开屏,纽扣的游戏-vivo-开屏,480,53,6.68,13.92,11.04%
2018-10-26,原生,欢乐打豆豆-通用-退出广告-自,0,0,0.00,0.00,0.00%
2018-10-26,插屏,欢乐打豆豆-应用宝-插屏,"1,336",26,2.80,2.10,1.95%
2018-10-26,Banner,十字绣-qihoo-横幅,862,3,0.57,0.66,0.35%
2018-10-26,Banner,球球大战方块-小米-横幅,736,3,0.26,0.35,0.41%
2018-10-26,插屏,欢乐球球-小米-插屏,256,28,1.77,6.91,10.94%
2018-10-26,Banner,保护气球-360-横幅,"3,079",26,2.68,0.87,0.84%
2018-10-26,开屏,保护气球-taptap-开屏,37,1,0.38,10.27,2.70%
2018-10-26,Banner,贪吃蛇大战2048-小米-横幅,258,2,0.16,0.62,0.78%
2018-10-26,Banner,欢乐球球-小米-横幅,411,2,0.28,0.68,0.49%
2018-10-26,插屏,指尖飞车-联想-插屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,指尖陀螺-阿里云-插屏-新,0,0,0.00,0.00,0.00%
2018-10-26,插屏,八分音符酱-oppo-插屏,"14,497",866,70.98,4.90,5.97%
2018-10-26,开屏,纽扣的游戏-联想-开屏,48,4,0.31,6.46,8.33%
2018-10-26,插屏,球球跳一跳-taptap-插屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,吃鸡大英雄-oppo-插屏,55,10,0.21,3.82,18.18%
2018-10-26,开屏,球球大战方块-联想-激励开屏,6,1,0.28,46.67,16.67%
2018-10-26,Banner,欢乐打豆豆-oppo-横幅,"53,393",134,14.61,0.27,0.25%
2018-10-26,Banner,吃鸡大英雄-小米-横幅,466,5,0.55,1.18,1.07%
2018-10-26,开屏,贪吃蛇大战2048-vivo-开屏,764,76,10.72,14.03,9.95%
2018-10-26,插屏,跳弹4399-插屏,0,0,0.00,0.00,0.00%
2018-10-26,插屏,跳弹-OPPO-插屏-新,0,0,0.00,0.00,0.00%
2018-10-26,插屏,皮皮虾我们走-百度-插屏,5,1,0.08,16.00,20.00%
2018-10-26,Banner,欢乐打豆豆-魅族-横幅,"1,507",7,0.55,0.36,0.46%
2018-10-26,插屏,十字绣-金立游戏-激励插屏,0,0,0.00,0.00,0.00%
